dine_in,delivery,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,wheelchair_accessible_entrance,curbside_pickup,place_id,name,rating,price_level,user_ratings_total,website,city,street,street_number,full_address,geo_location,sunday_activity_hours,monday_activity_hours,tuesday_activity_hours,wednesday_activity_hours,thursday_activity_hours,friday_activity_hours,saturday_activity_hours,open_activity_hour,close_activity_hour,open_on_saturday
True,True,True,True,,,True,True,True,True,True,True,,ChIJ6zItdjm3HRURtey7U6QKBIc,ג׳פניקה קרית מוצקין כשר | JAPANIKA KIRYAT MOTZKIN KOSHER,4.2,2.0,879,True,קרית מוצקין,שדרות משה גושן,92,"שדרות משה גושן 92, קרית מוצקין","{'lat': 32.8326267, 'lng': 35.073701}","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 840]","[1140, 1440]",720.0,1440.0,False
True,True,,,,,,True,,,True,True,True,ChIJoXa2nU-3HRURPHQPQXf8Hwo,סלטי שרון,4.7,,6,True,קרית מוצקין,שדרות משה גושן,57,"שדרות משה גושן 57, קרית מוצקין","{'lat': 32.8299442, 'lng': 35.07423}","[420, 1170]","[420, 1170]","[420, 1170]","[420, 1170]","[420, 1170]","[360, 900]","[-1, -1]",420.0,1170.0,False
True,True,True,False,,False,,,,False,True,True,,ChIJZ6LU4Ui3HRUR7BN2lShVuUo,פיצה שמש מוצקין,4.2,1.0,279,True,קרית מוצקין,ויצמן,,"ויצמן, קרית מוצקין","{'lat': 32.8331772, 'lng': 35.0749474}","[660, 1380]","[660, 1380]","[660, 1380]","[660, 1380]","[660, 1380]","[660, 900]","[1110, 1380]",660.0,1380.0,False
True,,,,,,,,,,True,,,ChIJgYkYh5S3HRURiYMMnM1TQac,Mr.crispi,5.0,,1,False,קרית מוצקין,,,קרית מוצקין,"{'lat': 32.8332029, 'lng': 35.075071}",,,,,,,,,,
True,False,False,False,False,False,False,,True,False,True,True,,ChIJTxTj7Ri3HRURbn-1dGnAfmk,פלאפל תימני,4.6,1.0,1158,True,קרית מוצקין,שדרות וייצמן,11,"שדרות וייצמן 11, קרית מוצקין","{'lat': 32.8337579, 'lng': 35.07508900000001}","[600, 1020]","[600, 1020]","[600, 1020]","[600, 1020]","[600, 1020]","[-1, -1]","[-1, -1]",600.0,1020.0,False
True,True,True,False,True,,True,True,True,False,True,True,True,ChIJPZCVkhi3HRURVNQAQ4Si0nY,פיצה טוסקנה,4.5,1.0,589,True,קרית מוצקין,אוסישקין,44,"אוסישקין 44, קרית מוצקין","{'lat': 32.83316970000001, 'lng': 35.0752141}","[600, 1470]","[600, 1470]","[600, 1470]","[600, 1470]","[600, 1470]","[-1, -1]","[1200, 1410]",600.0,1470.0,False
True,True,True,,,,,True,,,True,,True,ChIJWUXTs1y3HRURozzLoyOuCMY,טרפש - מסעדה מרוקאית,4.8,,24,False,קרית מוצקין,שדרות וייצמן,11,"שדרות וייצמן 11, קרית מוצקין","{'lat': 32.83378, 'lng': 35.075156}","[660, 1080]","[540, 1020]","[540, 1020]","[660, 1080]","[660, 1080]","[510, 870]","[-1, -1]",612.0,1056.0,False
True,True,True,False,,,True,True,,False,True,True,True,ChIJe14gICK3HRURsmJgZ3KZ0Nk,שווארמה העגלה-מהדרין קרית מוצקין,5.0,,191,True,קרית מוצקין,שדרות משה גושן,55,"שדרות משה גושן 55, קרית מוצקין","{'lat': 32.8285683, 'lng': 35.0746446}","[630, 1440]","[630, 1440]","[630, 1440]","[630, 1440]","[630, 1440]","[630, 900]","[1110, 1440]",630.0,1440.0,False
True,True,,False,,,,True,True,False,True,True,,ChIJUzXxuuy3HRURixQ-6z9w3GI,פלאפל אורי-גושן 55 ק.מוצקין,4.4,,325,True,קרית מוצקין,שדרות משה גושן,55,"שדרות משה גושן 55, קרית מוצקין","{'lat': 32.8285683, 'lng': 35.0746446}","[630, 1260]","[630, 1260]","[630, 1260]","[630, 1260]","[630, 1260]","[630, 900]","[-1, -1]",630.0,1260.0,False
True,True,,,,,,True,,,True,True,True,ChIJmZk12Pa3HRURUDxkWoQpj-E,קונקרנה - concarne,4.4,,7,False,קרית מוצקין,שדרות משה גושן,60,"שדרות משה גושן 60, קרית מוצקין","{'lat': 32.82878289999999, 'lng': 35.075021}","[630, 1470]","[630, 1470]","[630, 1470]","[630, 1470]","[630, 1470]","[-1, -1]","[1080, 1470]",630.0,1470.0,True
True,,True,False,,False,,True,True,False,True,True,,ChIJjwHKpSO3HRURRcMoSZjWUHA,חומוס משאוושה קרית מוצקין,4.4,1.0,638,True,קרית מוצקין,שדרות משה גושן,60,"שדרות משה גושן 60, קרית מוצקין","{'lat': 32.828871099999986, 'lng': 35.0751186}","[480, 1260]","[480, 1260]","[480, 1260]","[480, 1260]","[480, 1260]","[480, 840]","[-1, -1]",480.0,1260.0,False
True,,True,,,,,True,,,True,,,ChIJvRbKaiG3HRURnduFZv6UFWc,צריף של בשר,3.9,,7,False,קרית מוצקין,שדרות וייצמן,10,"שדרות וייצמן 10, קרית מוצקין","{'lat': 32.8332169, 'lng': 35.0758027}","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[-1, -1]","[-1, -1]",660.0,1320.0,False
True,,True,False,,,,True,,False,True,,,ChIJp7Ff_ci3HRURxZ_pvh-nrE8,חומוס קבב (מסעדת חומוס ובשרים על האש),4.9,,26,False,קרית מוצקין,שדרות וייצמן,10,"שדרות וייצמן 10, קרית מוצקין","{'lat': 32.8333885, 'lng': 35.07580470000001}",,,,,,,,,,
True,,True,,,,,,,,True,True,,ChIJIao7phi3HRURuVFRWXyI0lw,אוסישקין,4.3,2.0,114,True,קרית מוצקין,אוסישקין,30,"אוסישקין 30, קרית מוצקין","{'lat': 32.8318797, 'lng': 35.0766126}","[480, 900]","[480, 900]","[480, 900]","[480, 900]","[480, 900]","[480, 900]","[-1, -1]",480.0,900.0,False
True,True,,,,,True,True,True,,True,True,True,ChIJtbSWacywHRURv_jplb7LpuU,ההמבורגר של הדיקטטור - אחי אילת,4.0,,232,True,חיפה,"שדרות אח""י אילת",19,"שדרות אח""י אילת 19, חיפה","{'lat': 32.821047899999996, 'lng': 35.07028650000001}","[660, 1440]","[660, 1440]","[660, 1440]","[660, 1440]","[660, 1680]","[660, 1680]","[720, 1560]",660.0,1488.0,True
True,,,,,,,,,,True,,,ChIJb9hsbAm3HRURMkIzbjQIllw,פלאפל מישל,4.2,,9,False,חיפה,"שדרות אח""י אילת",19,"שדרות אח""י אילת 19, חיפה","{'lat': 32.821047899999996, 'lng': 35.07028650000001}","[600, 1260]","[600, 1260]","[600, 1260]","[600, 1260]","[600, 1260]","[540, 900]","[-1, -1]",600.0,1260.0,False
True,True,True,True,False,True,True,True,,,True,,,ChIJBZxCfZy3HRURFaVpRNe3CNc,במיוס,4.0,,26,False,חיפה,"אח""י אילת",19,"אח""י אילת 19","{'lat': 32.821047899999996, 'lng': 35.07028650000001}","[720, 1560]","[720, 1560]","[720, 1560]","[720, 1560]","[720, 1560]","[720, 960]","[1200, 1620]",720.0,1560.0,False
True,,,,,,,,,,,,,ChIJgZFWTUa3HRURGm0iyxvqb-Q,BAMAYOS,5.0,,3,False,חיפה,"שדרות אח""י אילת",,"שדרות אח""י אילת, חיפה","{'lat': 32.8208642, 'lng': 35.0704479}",,,,,,,,,,
True,,True,,,,True,True,,,True,,,ChIJDSzbyzG3HRURTxv0iE4TMWM,מסעדת רוטשילד,4.2,,6,False,חיפה,"שדרות אח""י אילת",22,"שדרות אח""י אילת 22, חיפה","{'lat': 32.8210245, 'lng': 35.0708212}","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[720, 900]","[-1, -1]",660.0,1320.0,False
True,True,True,True,,,True,True,,True,True,True,True,ChIJJTT91rm3HRURgFEFuUxIgBo,Доставка пива на дом - משלוח בירה לבית - Beer-Line,4.5,2.0,181,True,Qiryat Haim,"שדרות אח""י אילת",21,"שדרות אח""י אילת 21, Qiryat Haim","{'lat': 32.8207718, 'lng': 35.0707073}","[600, 1320]","[720, 1320]","[720, 1320]","[720, 1320]","[720, 1320]","[630, 1350]","[630, 1350]",696.0,1320.0,True
True,True,True,False,,,True,True,,False,True,True,,ChIJ38GSyTG3HRUR7fwRQ5Ch0R4,יעקב קבב,4.1,1.0,370,True,חיפה,"שדרות אח""י אילת",21,"שדרות אח""י אילת 21, חיפה","{'lat': 32.8207718, 'lng': 35.0707073}","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 960]","[-1, -1]",720.0,1440.0,False
True,True,,,,,,True,,,True,True,True,ChIJXyoW-DG3HRURvsyde6bZBpA,ניו יורק בייגל,4.9,,35,False,קרית מוצקין,פז,2,"פז 2, קרית מוצקין","{'lat': 32.8263719, 'lng': 35.0751387}","[600, 1200]","[600, 1200]","[600, 1200]","[600, 1200]","[600, 1200]","[-1, -1]","[-1, -1]",600.0,1200.0,False
True,True,True,False,False,False,True,True,True,False,True,,,ChIJVT4x4za3HRUR3NoppDGClMc,אסייתיקו - אוכל רחוב אסייתי - Asiatico,4.2,,379,True,קרית מוצקין,שדרות משה גושן,29,"שדרות משה גושן 29, קרית מוצקין","{'lat': 32.8260722, 'lng': 35.0753101}","[660, 1440]","[660, 1440]","[660, 1440]","[660, 1440]","[660, 1440]","[660, 860]","[1110, 1425]",660.0,1440.0,False
True,True,True,True,,True,True,True,True,,True,True,True,ChIJV984aSS3HRURUdgr2IFkaJo,אצל פרנקו,4.7,1.0,217,True,קרית מוצקין,שדרות משה גושן,2,"מרכז רסקו, פז פינת, שדרות משה גושן 2, קרית מוצקין","{'lat': 32.826268999999996, 'lng': 35.07525810000001}","[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]","[600, 960]","[-1, -1]",600.0,1320.0,False
True,True,,,,,,,,,,,,ChIJK8XQQ2K3HRURJwQlOPHwJYM,דהן גושן מחסני גלידות,5.0,,5,False,קרית מוצקין,שדרות משה גושן,31,"שדרות משה גושן 31, קרית מוצקין","{'lat': 32.8263775, 'lng': 35.0752766}","[540, 1260]","[540, 1260]","[540, 1260]","[540, 1260]","[540, 1260]","[420, 960]","[-1, -1]",540.0,1260.0,False
True,True,,True,True,True,True,True,True,,True,,True,ChIJV5mQsk23HRURpHPfMofM894,Su-Shai Sushi - סושי בוטיק,4.9,,53,True,קרית מוצקין,שדרות משה גושן,25,"שדרות משה גושן 25, קרית מוצקין","{'lat': 32.8254601, 'lng': 35.075786}","[840, 1320]","[840, 1320]","[840, 1320]","[840, 1320]","[840, 1320]","[720, 1020]","[-1, -1]",840.0,1320.0,False
True,True,,,,,,,,,True,,True,ChIJmzLQaX23HRURuBVlqX3zrOE,השווארמה שף שושן,5.0,,1,False,חיפה,"שדרות אח""י אילת",55,"שדרות אח""י אילת 55, חיפה","{'lat': 32.81865510000001, 'lng': 35.0748107}","[660, 1380]","[660, 1380]","[660, 1380]","[660, 1380]","[660, 1380]","[-1, -1]","[-1, -1]",660.0,1380.0,False
,True,True,,,,True,True,,,True,True,,ChIJT0_FjdC3HRUREvAidm3Ty8M,אצה קריית חיים,4.2,2.0,144,True,חיפה,"שדרות אח""י אילת",55,"שדרות אח""י אילת 55, חיפה","{'lat': 32.81865510000001, 'lng': 35.0748107}","[720, 1425]","[720, 1425]","[720, 1425]","[720, 1425]","[720, 1425]","[-1, -1]","[1080, 1425]",720.0,1425.0,True
True,True,True,False,,False,,True,,False,True,True,,ChIJm0EwGkW2HRURBKDOf1CetMw,פיצה מאנצ׳ קרית חיים,3.9,2.0,255,True,חיפה,"שדרות אח""י אילת",55,"שדרות אח""י אילת 55, חיפה","{'lat': 32.81865510000001, 'lng': 35.0748107}","[690, 1620]","[690, 1620]","[690, 1620]","[690, 1620]","[690, 1620]","[690, 1740]","[690, 1620]",690.0,1620.0,True
True,,,,,,,,,,True,,,ChIJL0SFSgCxHRUR_QEh9Rwd53k,בורקס יוסף ברטו,3.3,,4,False,חיפה,חלוצי התעשיה,6,"חלוצי התעשיה 6, חיפה","{'lat': 32.81130050000001, 'lng': 35.068127}","[0, 1440]","[-1, -1]","[-1, -1]","[-1, -1]","[-1, -1]","[480, 810]","[-1, -1]",-0.8,287.2,False
True,True,True,True,,,True,True,,True,True,True,True,ChIJn2WonM2xHRURFQXGMEKFJzU,Meat master,4.8,2.0,92,False,חיפה,חלוצי התעשיה,6,"חלוצי התעשיה 6, חיפה","{'lat': 32.81130050000001, 'lng': 35.068127}","[720, 1200]","[720, 1200]","[720, 1320]","[720, 1320]","[720, 1320]","[720, 1320]","[720, 1320]",720.0,1272.0,True
True,True,True,,,,,True,,,True,,,ChIJkc3Nc8ywHRURquHfEVkCCnI,סנדויץ בר סמי הגדול,3.2,,61,True,חיפה,חלוצי התעשיה,4,"חלוצי התעשיה 4, חיפה","{'lat': 32.8111605, 'lng': 35.0684002}","[600, 1620]","[600, 1620]","[600, 1620]","[600, 1620]","[600, 1740]","[600, 1800]","[600, 1680]",600.0,1644.0,True
True,,,False,,,True,True,,False,True,True,,ChIJRcVarM2wHRURpNB9uRPS4-g,שווארמה חאזן צומת קרית אתא,4.2,,748,True,חיפה,חלוצי התעשיה,2,"חלוצי התעשיה 2, חיפה","{'lat': 32.811151, 'lng': 35.068417}","[600, 1560]","[600, 1560]","[600, 1560]","[600, 1560]","[600, 1560]","[600, 1560]","[600, 1560]",600.0,1560.0,True
True,,,,,,,True,,,True,,,ChIJrXTLR8ywHRUR4vJz04wWXSc,שווארמה הצומת 2005 בעם,5.0,,3,False,חיפה,חלוצי התעשיה,2,"חלוצי התעשיה 2, חיפה","{'lat': 32.8110949, 'lng': 35.0683719}","[540, 1528]","[540, 1528]","[540, 1528]","[540, 1528]","[540, 1528]","[540, 1830]","[540, 1470]",540.0,1528.0,True
True,,False,False,,False,True,True,,False,True,True,,ChIJiX5lTsywHRUR0cLu20O-2dQ,שווארמה מיכל,4.0,1.0,1497,True,חיפה,חלוצי התעשיה,11,"חלוצי התעשיה 11, חיפה","{'lat': 32.8112276, 'lng': 35.06870139999999}","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1560]","[540, 900]","[1200, 1500]",540.0,1464.0,False
True,True,True,False,,True,True,True,,False,True,True,,ChIJ6S5GYYaxHRURHM7gTopPyhs,סמי הגדול - סנדביץ בר,4.3,1.0,461,False,חיפה,,,חיפה,"{'lat': 32.8113282, 'lng': 35.0691728}","[600, 1440]","[600, 1440]","[600, 1440]","[600, 1440]","[600, 1440]","[600, 840]","[600, 1440]",600.0,1440.0,True
True,,True,False,,,,True,,False,True,,,ChIJVZfMwuaxHRURE4BLJ0sYmek,חומוס משאוושה,4.4,,61,False,חיפה,שדרות ההסתדרות,251,"שדרות ההסתדרות 251, חיפה","{'lat': 32.8100357, 'lng': 35.0682247}","[480, 1200]","[480, 1020]","[480, 1080]","[480, 1200]","[480, 1425]","[480, 960]","[-1, -1]",480.0,1185.0,False
True,,True,,,,,True,,,True,True,,ChIJE_SKoFexHRUR9p4F4YUh0Z0,מאכלי הבית,4.6,,23,True,חיפה,,,"שדרות ההסתדרות 251 מםרץ, חיפה","{'lat': 32.8100357, 'lng': 35.0682247}","[600, 1020]","[600, 1020]","[600, 1020]","[600, 1020]","[600, 1020]","[-1, -1]","[-1, -1]",600.0,1020.0,False
True,,,,,,,True,,,True,True,,ChIJH4Gu-xaxHRURP3XaTV7896Y,"רשת מסעדות משאוושה בע""מ סניף המפרץ וי סנטר",4.7,,40,False,חיפה,שדרות ההסתדרות,251,"שדרות ההסתדרות 251, חיפה","{'lat': 32.8100357, 'lng': 35.0682247}","[480, 1200]","[480, 1200]","[480, 1200]","[480, 1200]","[480, 1200]","[480, 960]","[-1, -1]",480.0,1200.0,False
True,,,False,,,,True,,False,True,True,,ChIJU64UU8ywHRURoSuIHJr9c_0,אבו חאלד בעיר,4.1,1.0,56,True,חיפה,חלוצי התעשיה,2,"חלוצי התעשיה 2, חיפה","{'lat': 32.8110787, 'lng': 35.0696458}","[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]",0.0,2880.0,True
True,True,True,,True,True,True,True,,,True,True,False,ChIJ3y8CivGxHRURqoxhnB4u0z0,דגוס - מסעדת שווארמה דג,4.2,,10,True,חיפה,חלוצי התעשיה,2,"חלוצי התעשיה 2, חיפה","{'lat': 32.8110696, 'lng': 35.0697109}","[600, 1440]","[600, 1440]","[600, 1440]","[600, 1440]","[600, 1440]","[600, 840]","[-1, -1]",600.0,1440.0,False
True,,,,,,,,,,True,,,ChIJh-UxhtGxHRURw-vPMHg1dRA,Dagos,3.0,,2,False,חיפה,חלוצי התעשיה,2,"חלוצי התעשיה 2, חיפה","{'lat': 32.8110696, 'lng': 35.0697109}","[480, 1170]","[480, 1170]","[480, 1170]","[480, 1170]","[480, 1170]","[480, 1170]","[480, 1170]",480.0,1170.0,True
True,True,,,True,,True,True,,,True,True,True,ChIJg5G1enyxHRUR_MVIkg7Q4FU,קאסה איטליאנו בקריות,3.7,,53,True,קריות,חלוצי התעשיה,2,"קרית אתא מוצקין, חלוצי התעשיה 2, קריות","{'lat': 32.8110696, 'lng': 35.0697109}","[1020, 1740]","[1020, 1740]","[1020, 1740]","[1020, 1740]","[1020, 1740]","[-1, -1]","[1080, 1740]",1020.0,1740.0,True
True,,,False,,,,,,False,True,True,,ChIJ9yVIRsywHRURl3AdY5P11QY,בורקס העגלה - חלוצי התעשייה,4.5,1.0,233,True,חיפה,חלוצי התעשיה,2,"חלוצי התעשיה 2, חיפה","{'lat': 32.8110696, 'lng': 35.0697109}","[480, 1560]","[480, 1560]","[480, 1560]","[480, 1560]","[480, 1740]","[480, 1740]","[480, 1560]",480.0,1596.0,True
True,,,False,,,,True,,False,True,True,,ChIJR9elCc2wHRURfcDQgL3Hro8,מורדי הגדול אקספרס,3.8,,33,False,חיפה,שדרות ההסתדרות,246,"שדרות ההסתדרות 246, חיפה","{'lat': 32.8112124, 'lng': 35.0707421}","[630, 1320]","[630, 1320]","[630, 1320]","[630, 1320]","[630, 1320]","[660, 900]","[-1, -1]",630.0,1320.0,False
True,,,False,True,,True,True,,False,True,True,,ChIJLc2urJexHRURzzdjQ273UcU,מקדונלד'ס,3.6,2.0,84,True,קרית אתא,שדרות ההסתדרות,248,"שדרות ההסתדרות 248, קרית אתא","{'lat': 32.811333, 'lng': 35.0709979}","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[630, 1020]","[660, 1380]",660.0,1320.0,True
True,True,True,True,,True,True,True,True,True,True,True,,ChIJVeinaM2wHRURY-SOFhuxzVg,מאמא מיה,3.8,2.0,1421,True,חיפה,שדרות ההסתדרות,279,"שדרות ההסתדרות 279, חיפה","{'lat': 32.8128242, 'lng': 35.0717468}","[-1, -1]","[750, 1350]","[750, 1350]","[750, 1350]","[750, 1350]","[750, 1350]","[750, 1350]",599.8,1079.8,True
True,True,True,True,,,True,True,,True,True,True,False,ChIJF15XFW2xHRURnmKr_KvooqQ,רפאלו ביג קריות,4.5,,944,True,קרית אתא,שדרות ההסתדרות,248,"בתוך BIG ביג קריות, מרכז ביג, שדרות ההסתדרות 248, קרית אתא","{'lat': 32.8116579, 'lng': 35.0714473}","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]",720.0,1380.0,True
True,,True,False,True,True,True,True,True,False,True,True,,ChIJzayEYc2wHRURY6zo-1wqsYk,ארומה,4.1,2.0,1492,True,קרית אתא,שדרות ההסתדרות,248,"מרכז ביג, שדרות ההסתדרות 248, קרית אתא","{'lat': 32.811947, 'lng': 35.07171799999999}","[420, 1290]","[420, 1290]","[420, 1290]","[420, 1290]","[420, 1290]","[420, 900]","[600, 1320]",420.0,1290.0,True
True,True,True,False,,,True,True,True,False,True,True,,ChIJ-44fntKwHRUR_d3NkzWHHX4,פיצה האט - קרית אתא,3.6,2.0,654,True,קרית אתא,,,קרית אתא,"{'lat': 32.8119651, 'lng': 35.0718615}","[660, 1425]","[660, 1425]","[660, 1425]","[660, 1425]","[660, 1425]","[660, 930]","[1080, 1425]",660.0,1425.0,True
True,,True,True,,,True,True,,True,True,True,,ChIJE4wNsgaxHRURcL0SA2gRJk4,רובן - ביג קריות,4.6,,508,True,קרית אתא,שדרות ההסתדרות,250,"ביג קריות, שדרות ההסתדרות 250, קרית אתא","{'lat': 32.812355, 'lng': 35.0721025}","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1440]","[720, 870]","[1170, 1440]",720.0,1392.0,False
True,True,True,,,,,True,,,True,True,,ChIJcY7N-sG3HRURV01HtZzKYVs,דה לה פיצה,4.3,1.0,53,False,קרית ים,תבור,16,"תבור 16, קרית ים","{'lat': 32.85515460000001, 'lng': 35.08172950000001}","[660, 1440]","[660, 1440]","[660, 1440]","[660, 1440]","[660, 1440]","[660, 1080]","[-1, -1]",660.0,1440.0,True
True,,True,,,,True,True,,,True,,,ChIJAQAAADW6HRURgXGRrlLeJy4,אדוארדוס,5.0,,1,True,קרית ים,ערמונים,118,"ערמונים 118, קרית ים","{'lat': 32.8561114, 'lng': 35.0824003}","[-1, -1]","[480, 1080]","[480, 1080]","[480, 1080]","[480, 1080]","[480, 1080]","[-1, -1]",383.8,863.8,True
True,,,,,,,,,,,,,ChIJE-YHdy23HRUR4R5nz3v7tik,רון מזנון,3.0,,1,False,קרית ים,לכיש,,"לכיש, קרית ים","{'lat': 32.85215589999999, 'lng': 35.0826756}",,,,,,,,,,
True,True,,,,,,,,,True,,True,ChIJ_TmM0sO3HRUR1Oak3034i54,פלפל אליקו,1.0,,1,False,קרית ים,,,"מרכז מסחרי, קרית ים","{'lat': 32.8598528, 'lng': 35.0831513}","[540, 1200]","[540, 1200]","[540, 1200]","[540, 1200]","[540, 1200]","[540, 1200]","[-1, -1]",540.0,1200.0,True
True,,,,,,True,,,,True,,,ChIJq6qqqlO2HRURm_QQNh56Nl4,byEdu,2.0,,1,False,קרית ים,רחוב אלמונים,118,"רחוב אלמונים 118, קרית ים","{'lat': 32.8573093, 'lng': 35.0849938}",,,,,,,,,,
True,,True,True,True,True,True,True,True,True,True,True,,ChIJB97fvwG3HRURMbQMX7PB0Gs,קפה בחורש,4.4,2.0,1298,False,Kiryat Motzkin,HaHashmona'im Street,,"79, HaHashmona'im Street, Kiryat Motzkin","{'lat': 32.8457248, 'lng': 35.0809269}","[-1, -1]","[1020, 1380]","[1020, 1380]","[1020, 1380]","[1020, 1380]","[540, 840]","[-1, -1]",815.8,1103.8,False
,True,True,,,,,True,,,True,True,,ChIJzS1rHj63HRUR3fdCT_VUDnw,"סדנאות אפייה לימי הולדת בקריות - סדנאות אפיה, סדנאת שוקולד",3.8,2.0,187,True,קרית מוצקין,חיבת ציון,12,"חיבת ציון 12, קרית מוצקין","{'lat': 32.84162799999999, 'lng': 35.0798209}","[0, 900]","[-1, -1]","[-1, -1]","[-1, -1]","[-1, -1]","[-1, -1]","[-1, -1]",-0.8,179.2,False
True,,True,False,,,True,True,,False,True,True,,ChIJ3_jU_062HRURrWpd-UakXL4,מסעדת חגג,4.3,1.0,1033,False,קרית מוצקין,שדרות ירושלים,2,"שדרות ירושלים 2, קרית מוצקין","{'lat': 32.8587837, 'lng': 35.0906066}","[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]",600.0,1320.0,True
True,,,,,,,,,,True,True,,ChIJ__9UUE62HRURf7nE7wrPYXY,מסעדת שדי,3.8,,8,False,קרית מוצקין,שדרות ירושלים,,"שדרות ירושלים, קרית מוצקין","{'lat': 32.8588505, 'lng': 35.0905875}",,,,,,,,,,
True,True,,,,,,,,,True,True,True,ChIJx4ASDWm3HRURmzw75wjUces,פיצה נאפולי,4.8,,26,False,קרית מוצקין,שדרות ירושלים,3,"שדרות ירושלים 3, קרית מוצקין","{'lat': 32.8587675, 'lng': 35.0912727}","[630, 1440]","[630, 1440]","[630, 1440]","[630, 1440]","[630, 1440]","[570, 900]","[1230, 1440]",630.0,1440.0,False
True,True,True,,,,True,,,,True,,True,ChIJD8O1Q9K3HRURee9ehsB9sh0,דונטלה פיצת שף ומטבח איטלקי,5.0,,3,False,קרית מוצקין,שדרות ירושלים,3,"שדרות ירושלים 3, קרית מוצקין","{'lat': 32.8587675, 'lng': 35.0912727}","[630, 1440]","[630, 1440]","[630, 1440]","[630, 1440]","[630, 1440]","[600, 900]","[1140, 1440]",630.0,1440.0,False
