dine_in,delivery,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,takeout,wheelchair_accessible_entrance,curbside_pickup,website,price_level,sunday_open,sunday_close,wednesday_open,wednesday_close,friday_open,friday_close,saturday_open,saturday_close,open_on_saturday,geo_location,percent of religious,socio-economic rank,store_100,store_500,rest_100,rest_500,bus_station_100,bus_station_500,type,kosher,grade
True,True,False,False,False,False,False,False,False,True,True,False,True,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8317171, 34.9827408]",0.9,412.5,9,57,5,30,1,25,סנדוויץ' בר,False,65.343
True,False,False,False,False,False,False,True,True,True,True,False,True,1.0,420.0,960.0,420.0,960.0,420.0,960.0,-1.0,-1.0,False,"[32.8323425, 34.9827384]",0.0,412.5,9,48,5,29,1,21,אוכל רחוב,True,92.309
True,False,False,False,False,False,False,True,False,True,True,False,False,2.0,600.0,1320.0,600.0,1320.0,600.0,900.0,-1.0,-1.0,False,"[32.832274, 34.9829116]",0.0,412.5,9,48,5,29,3,21,חומוסייה,False,77.8
True,True,True,False,False,False,True,True,False,True,True,False,True,1.0,540.0,1320.0,540.0,1320.0,540.0,960.0,-1.0,-1.0,False,"[32.832274, 34.9829116]",0.0,412.5,9,48,5,29,3,21,מסעדת בשרים,True,84.0
True,False,True,False,False,False,False,True,True,True,True,False,True,1.0,480.0,1020.0,480.0,1020.0,480.0,960.0,-1.0,-1.0,False,"[32.8320706, 34.9836242]",0.0,412.5,9,44,5,25,3,23,חומוסייה,False,90.0
True,False,False,False,False,False,False,True,False,True,False,False,True,2.0,540.0,1200.0,540.0,1200.0,540.0,900.0,-1.0,-1.0,False,"[32.824576, 34.9826494]",1.8,392.0,20,70,1,11,2,33,,False,40.735
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,480.0,1380.0,480.0,1380.0,450.0,930.0,1200.0,1320.0,False,"[32.8263091, 34.9842416]",1.662,404.278,3,85,0,26,5,28,,,54.983
True,False,False,False,True,False,True,True,False,True,True,False,True,2.0,600.0,1380.0,600.0,1380.0,-1.0,-1.0,1260.0,1410.0,False,"[32.8320168, 34.9854297]",5.670457975986278,412.5,9,34,2,20,2,20,מסעדת המבורגרים,True,43.968
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,600.0,1290.0,600.0,1290.0,600.0,960.0,-1.0,-1.0,False,"[32.8331563, 34.9853678]",5.670457975986278,412.5,7,30,4,21,0,17,,,25.292
True,False,False,False,False,False,True,False,False,True,False,False,False,2.0,600.0,1410.0,600.0,1440.0,600.0,1020.0,810.0,1440.0,True,"[32.8331583, 34.9854483]",5.670457975986278,412.5,7,29,4,21,0,17,,False,40.211
False,True,True,False,False,False,False,False,False,True,False,True,True,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,480.0,1020.0,True,"[32.813105, 34.9798997]",0.0,1337.556,0,27,0,5,2,22,,False,57.444
True,True,False,False,False,False,True,False,False,True,True,False,True,2.0,720.0,1440.0,720.0,1440.0,720.0,1440.0,720.0,1440.0,True,"[32.8083605, 34.9856221]",0.0,1332.0,1,64,1,27,1,20,פיצריות,False,73.992
True,False,False,False,False,False,False,False,False,False,False,False,True,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7988007, 34.980108]",0.0,1490.528,1,52,0,33,0,29,,,55.526
True,True,False,True,False,False,True,False,True,True,False,True,True,2.0,1080.0,1380.0,1080.0,1380.0,1080.0,1380.0,1080.0,1380.0,True,"[32.8006253, 34.9822876]",0.0,1426.84,2,44,1,51,3,26,,False,67.383
True,False,True,True,True,False,True,True,True,True,True,False,True,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7983971, 34.9816089]",0.0,1490.0,0,54,0,37,1,25,,,98.0
True,True,True,True,False,False,True,True,True,True,True,False,True,2.0,720.0,1380.0,720.0,1380.0,720.0,1380.0,720.0,1380.0,True,"[32.7879648, 34.9690023]",5.670457975986278,1535.0,18,114,1,17,1,11,מסעדה אסייאתית,False,90.0
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7832893, 34.9691951]",5.670457975986278,802.7227171314742,1,5,0,5,0,8,,,52.498
True,False,True,False,False,False,False,True,False,True,False,False,False,1.0,540.0,870.0,540.0,1140.0,450.0,870.0,-1.0,-1.0,False,"[32.772594, 34.967609]",2.33,663.0,14,56,3,19,0,7,קייטרינג,True,68.402
True,False,True,False,False,False,True,True,False,True,False,False,True,2.0,720.0,1440.0,720.0,1440.0,-1.0,-1.0,1110.0,1440.0,False,"[32.7726002, 34.9632448]",2.33,663.0,1,21,2,9,3,6,פיצריות,False,50.518
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.772623, 34.9630272]",2.33,663.0,1,21,2,9,2,5,,False,51.25
True,False,False,False,False,False,False,True,False,True,False,False,True,1.0,660.0,900.0,660.0,900.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7720843, 34.9673984]",2.33,663.0,16,64,3,19,0,7,מסעדת בשרים,True,81.415
True,True,False,False,True,False,True,True,True,True,True,False,True,2.0,660.0,1290.0,660.0,1290.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7711944, 34.9658622]",1.748,718.5,3,65,2,19,1,9,,False,91.952
True,False,True,True,False,False,True,True,False,True,True,False,False,2.0,630.0,1260.0,630.0,1260.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7707536, 34.9655927]",1.748,718.5,0,66,2,18,2,9,,,45.756
True,False,False,False,False,False,False,False,False,True,False,False,True,2.0,480.0,1020.0,480.0,1020.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7711958, 34.9711476]",5.670457975986278,802.7227171314742,9,67,2,14,0,13,בתי קפה,,47.305
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7695413, 34.9681512]",1.165,774.0,1,97,1,20,0,17,,,41.0
False,True,False,False,False,False,False,False,False,True,False,True,True,2.0,-1.0,-1.0,-1.0,-1.0,360.0,900.0,-1.0,-1.0,False,"[32.7689043, 34.9666174]",0.777,770.5,7,88,2,21,1,15,מטבח ביתי,False,74.882
True,False,False,False,False,False,True,True,False,True,False,False,False,2.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,True,"[32.7686968, 34.9666554]",2.33,663.0,8,89,2,20,1,14,,False,18.273
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7686336, 34.9668846]",0.777,770.5,10,90,3,21,2,14,,,51.25
True,False,False,False,False,False,False,True,True,True,True,False,True,1.0,600.0,960.0,600.0,960.0,600.0,780.0,-1.0,-1.0,False,"[32.7686707, 34.9678956]",0.777,770.5,10,104,2,21,1,15,חומוסייה,,88.0
True,True,False,False,False,False,False,False,False,True,False,True,True,2.0,660.0,1410.0,660.0,1410.0,-1.0,-1.0,1080.0,1350.0,True,"[32.7673454, 34.9672126]",1.748,703.312,18,76,1,22,1,19,,False,87.776
False,True,False,False,False,False,False,False,False,False,False,False,True,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7673454, 34.9672126]",1.748,703.312,18,76,1,22,1,19,סנדוויץ' בר,True,70.592
True,False,True,False,True,False,False,True,False,True,False,False,False,2.0,480.0,1260.0,480.0,1260.0,480.0,1260.0,-1.0,-1.0,True,"[32.7672696, 34.9684038]",0.0,885.0,11,81,0,24,4,20,,False,69.167
True,True,True,False,False,False,True,True,False,True,False,True,True,2.0,660.0,1380.0,660.0,1380.0,-1.0,-1.0,1170.0,1380.0,False,"[32.7657898, 34.9647507]",0.582,663.125,9,61,2,11,2,19,פיצריות,,91.829
True,False,False,False,False,False,True,True,False,True,False,False,True,2.0,660.0,1380.0,660.0,1380.0,-1.0,-1.0,1140.0,1380.0,False,"[32.764531, 34.970853]",2.33,663.0,5,101,6,37,2,28,,False,39.77
True,False,False,False,False,False,False,False,False,True,False,False,True,2.0,510.0,1920.0,510.0,1920.0,-1.0,-1.0,-1.0,-1.0,False,"[32.764531, 34.970853]",2.33,663.0,5,101,6,37,2,28,,False,52.498
True,False,True,False,False,False,False,True,False,True,True,False,True,2.0,600.0,1080.0,600.0,1200.0,-1.0,-1.0,-1.0,-1.0,False,"[32.764531, 34.970853]",2.33,663.0,5,101,6,37,2,28,,,89.994
True,True,False,False,False,False,False,False,False,True,True,False,False,1.0,720.0,1440.0,720.0,1440.0,-1.0,-1.0,1200.0,1440.0,False,"[32.764531, 34.970853]",2.33,663.0,5,101,6,37,2,28,פיצריות,True,74.962
True,False,False,False,False,False,False,True,False,False,True,False,False,2.0,960.0,1320.0,540.0,1320.0,540.0,1080.0,540.0,1140.0,True,"[32.7637613, 34.9667082]",1.209,628.092,0,79,0,30,0,26,,False,56.045
True,False,True,False,False,False,False,True,False,True,False,False,False,2.0,600.0,1200.0,600.0,1200.0,660.0,900.0,-1.0,-1.0,False,"[32.7644439, 34.9710778]",2.33,663.0,5,106,6,37,2,29,,False,50.072
True,True,True,False,False,False,False,False,False,True,True,True,False,2.0,720.0,1440.0,720.0,1440.0,-1.0,-1.0,720.0,1440.0,True,"[32.7621606, 34.9674304]",0.0,341.0,5,57,0,34,2,26,פיצריות,True,81.593
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,360.0,1065.0,360.0,1065.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7640747, 34.9717188]",2.33,663.0,4,92,7,37,2,29,,False,67.254
True,True,False,False,True,False,False,True,False,True,False,True,False,2.0,540.0,1500.0,540.0,1500.0,540.0,960.0,-1.0,-1.0,False,"[32.7615926, 34.9690999]",1.991,631.275,0,104,1,38,0,28,בתי קפה,False,31.499
True,True,True,False,False,False,True,True,False,True,True,False,True,1.0,480.0,1320.0,480.0,1320.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7633628, 34.9721794]",2.212,638.691,0,98,9,35,2,27,מסעדת בשרים,True,86.0
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7633742, 34.9724305]",2.212,638.691,3,98,10,35,2,26,,,51.25
True,False,True,False,False,False,False,True,False,True,False,False,False,1.0,600.0,1320.0,600.0,1320.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7633333, 34.9725]",2.33,663.0,5,97,10,35,2,24,,,90.0
True,False,True,False,False,False,False,True,False,True,False,False,False,2.0,690.0,1250.0,690.0,1250.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7605697, 34.9651349]",0.74,589.25,8,30,2,15,0,22,,False,70.669
True,True,True,True,False,False,True,True,True,True,True,True,True,2.0,690.0,1230.0,690.0,1230.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7605247, 34.9651222]",0.74,589.25,8,30,2,15,0,22,מסעדה אסייאתית,True,77.998
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,600.0,1320.0,600.0,1320.0,540.0,840.0,-1.0,-1.0,False,"[32.7635649, 34.9728603]",2.351,657.297,4,92,10,33,2,23,,,69.633
True,True,True,False,False,False,True,True,False,True,True,False,True,1.0,480.0,960.0,480.0,960.0,480.0,960.0,-1.0,-1.0,False,"[32.7604408, 34.9656829]",0.74,589.25,9,33,2,15,0,23,מטבח ביתי,True,90.0
True,False,False,False,False,False,False,True,False,True,False,False,True,2.0,420.0,1140.0,420.0,1140.0,420.0,1140.0,-1.0,-1.0,True,"[32.7630387, 34.9725114]",2.33,663.0,6,98,10,35,2,26,אוכל רחוב,False,56.179
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7630444, 34.9725286]",2.33,663.0,6,98,10,35,2,26,,,52.498
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,True,"[32.7605838, 34.9637954]",0.74,589.25,5,25,7,13,1,17,,False,56.818
True,True,True,True,False,False,True,True,True,True,True,False,True,2.0,720.0,1380.0,720.0,1380.0,-1.0,-1.0,1140.0,1410.0,False,"[32.7605838, 34.9637954]",0.74,589.25,5,25,7,13,1,17,,,92.0
True,False,True,False,False,False,False,True,False,True,True,False,False,2.0,600.0,1320.0,600.0,1320.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7605909, 34.9636875]",0.74,589.25,4,25,7,13,1,17,חומוסייה,False,84.692
True,True,True,False,True,False,True,True,True,True,True,False,True,1.0,480.0,1140.0,480.0,1140.0,450.0,840.0,-1.0,-1.0,False,"[32.7605839, 34.9635904]",0.74,589.25,4,25,7,13,1,17,מטבח ביתי,True,90.0
True,True,True,True,False,False,True,True,False,True,True,False,True,2.0,720.0,1380.0,720.0,1380.0,-1.0,-1.0,1140.0,1440.0,False,"[32.760643, 34.9629936]",0.74,589.25,3,25,7,13,0,15,,,85.983
True,True,True,False,False,False,False,False,False,True,False,True,True,2.0,780.0,1440.0,780.0,1440.0,-1.0,-1.0,1050.0,1440.0,True,"[32.761837, 34.9712829]",2.326,639.069,2,102,2,38,0,27,פיצריות,False,66.837
True,False,False,False,False,False,True,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7605333, 34.9633026]",0.74,589.25,3,25,7,13,1,17,,False,41.0
True,False,True,True,True,True,True,True,True,True,True,False,True,2.0,1020.0,1320.0,1020.0,1320.0,-1.0,-1.0,-1.0,-1.0,False,"[32.761987, 34.9716558]",2.326,639.069,2,98,2,36,1,28,בתי קפה,,91.944
True,False,True,False,False,False,False,False,False,True,False,False,False,2.0,660.0,1380.0,660.0,1380.0,750.0,900.0,1260.0,1380.0,False,"[32.7617926, 34.9714723]",2.33,663.0,2,98,2,37,0,27,פיצריות,True,51.25
True,True,True,False,False,False,True,True,False,True,True,False,True,1.0,600.0,1320.0,600.0,1320.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7633838, 34.9734115]",2.351,657.297,6,91,11,33,2,21,מסעדה מזרחית,True,87.993
True,True,True,False,False,False,False,True,False,True,True,True,False,1.0,720.0,1425.0,720.0,1425.0,-1.0,-1.0,1110.0,1425.0,False,"[32.7632006, 34.973398]",2.351,657.297,7,93,11,33,2,20,פיצריות,True,80.955
False,True,True,False,False,False,True,True,False,True,False,False,True,2.0,660.0,1410.0,660.0,1410.0,-1.0,-1.0,1170.0,1410.0,False,"[32.7596276, 34.9666998]",0.673,566.682,6,39,0,18,2,23,מסעדה אסייאתית,False,89.059
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,660.0,1440.0,660.0,1440.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7632344, 34.9746154]",2.351,657.297,4,79,2,31,1,17,קונדיטוריה ומאפיות,False,31.499
False,True,False,False,False,False,True,False,True,True,False,True,True,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7546247, 34.9683615]",5.670457975986278,802.7227171314742,0,8,0,0,1,29,,,93.569
True,False,False,False,False,False,False,False,False,False,False,False,True,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7589558, 34.9716108]",2.535,653.114,4,89,0,25,0,29,,,51.25
True,True,True,True,True,True,True,True,True,True,False,False,True,2.0,1020.0,1500.0,1020.0,1500.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7602272, 34.9717559]",0.74,589.25,7,103,0,38,2,29,מטבח ביתי,True,87.637
True,False,False,False,False,False,False,False,False,True,True,False,True,1.0,660.0,1380.0,660.0,1320.0,-1.0,-1.0,1245.0,1440.0,False,"[32.7599988, 34.9730427]",2.33,663.0,22,87,3,30,3,25,פיצריות,False,85.808
True,True,True,False,False,False,True,True,False,True,True,False,True,2.0,660.0,1410.0,660.0,1410.0,660.0,870.0,1080.0,1410.0,True,"[32.760085, 34.9730434]",4.25,645.5,29,85,3,30,2,25,מסעדת המבורגרים,True,84.0
True,False,False,False,False,False,False,True,False,True,False,False,True,1.0,480.0,1020.0,480.0,1020.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7608008, 34.9728637]",2.33,663.0,32,91,5,36,0,23,פיצריות,True,93.999
True,True,True,False,False,False,False,True,False,True,True,False,True,2.0,660.0,1410.0,660.0,1410.0,720.0,900.0,1230.0,1410.0,False,"[32.7578698, 34.9731656]",4.25,645.5,4,81,0,13,1,27,פיצריות,False,29.233
True,True,False,False,False,False,False,False,False,True,True,False,False,2.0,600.0,1200.0,600.0,1200.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7611575, 34.9728871]",2.33,663.0,31,91,4,36,1,21,,,58.662
True,False,False,False,True,False,True,True,True,True,True,False,False,2.0,540.0,1410.0,540.0,1410.0,540.0,900.0,1170.0,1410.0,False,"[32.7611575, 34.9728871]",2.33,663.0,31,91,4,36,1,21,,,85.816
True,False,False,False,False,False,False,True,False,True,True,False,True,2.0,660.0,1020.0,660.0,1020.0,-1.0,-1.0,480.0,780.0,True,"[32.7529954, 34.9622454]",5.670457975986278,802.7227171314742,0,1,0,2,0,7,,False,93.992
True,True,False,False,False,False,False,True,False,True,False,True,True,2.0,600.0,1140.0,600.0,1140.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7607806, 34.9735602]",2.462,656.603,30,89,5,36,0,22,,,81.538
True,False,True,False,False,False,False,True,False,False,False,False,True,2.0,720.0,1440.0,720.0,1440.0,720.0,1050.0,1170.0,1440.0,True,"[32.7574536, 34.9742131]",2.651,647.464,2,70,0,10,0,20,,False,54.983
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,True,"[32.7515877, 34.9638569]",5.670457975986278,802.7227171314742,0,1,0,1,0,11,,False,51.25
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,True,"[32.8325385, 34.9876007]",5.670457975986278,412.5,0,22,0,13,0,14,,False,80.842
True,False,True,False,False,False,True,True,False,True,False,False,False,2.0,720.0,1260.0,720.0,1260.0,720.0,1260.0,720.0,1260.0,True,"[32.8275046, 34.9868725]",1.8,392.0,8,69,8,26,1,28,,False,52.119
True,False,True,True,False,False,True,True,False,True,False,False,False,1.0,-1.0,-1.0,720.0,1290.0,720.0,1290.0,720.0,1260.0,True,"[32.8276696, 34.9870884]",1.8,381.0,3,69,8,26,1,25,,False,86.0
True,False,True,False,False,False,True,True,False,True,True,False,False,2.0,660.0,1080.0,540.0,1200.0,600.0,1080.0,660.0,1080.0,True,"[32.8276696, 34.9870884]",1.8,381.0,3,69,8,26,1,25,,False,81.825
True,True,True,True,True,False,True,True,True,True,True,True,True,2.0,-1.0,-1.0,480.0,1080.0,480.0,1080.0,480.0,1080.0,True,"[32.8277334, 34.9872956]",1.8,381.0,3,68,8,26,1,24,מסעדה מזרחית,False,82.0
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,-1.0,-1.0,720.0,1380.0,720.0,1380.0,720.0,1380.0,True,"[32.827007, 34.9869601]",1.8,392.0,15,68,18,28,1,29,,False,38.488
True,False,False,False,False,False,True,True,False,True,False,False,False,2.0,630.0,1560.0,630.0,1560.0,630.0,1560.0,630.0,1560.0,True,"[32.8270471, 34.9872185]",1.8,392.0,12,68,18,27,1,29,מסעדה מזרחית,False,86.565
True,False,False,False,False,False,True,True,True,True,True,False,True,1.0,-1.0,-1.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,True,"[32.8270507, 34.9873191]",1.8,392.0,12,68,18,27,1,29,מסעדת בשרים,False,86.0
True,False,True,False,False,False,False,True,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8269423, 34.9874244]",1.8,392.0,16,67,18,27,1,29,מסעדה מזרחית,False,74.52
True,False,False,False,False,False,True,True,False,True,False,False,False,2.0,720.0,1620.0,720.0,1620.0,720.0,1620.0,720.0,1620.0,True,"[32.8266775, 34.9873383]",1.8,392.0,15,69,13,28,1,26,אוכל רחוב,False,52.498
True,True,True,False,False,False,False,True,False,True,False,False,True,2.0,720.0,1680.0,720.0,1680.0,720.0,1680.0,720.0,1680.0,True,"[32.8266775, 34.9873383]",1.8,392.0,15,69,13,28,1,26,סנדוויץ' בר,False,95.999
True,False,False,False,False,False,True,True,False,True,True,False,True,1.0,570.0,1560.0,570.0,1560.0,570.0,1560.0,570.0,1560.0,True,"[32.8267559, 34.9876491]",1.8,392.0,15,69,13,27,1,26,מסעדת בשרים,False,88.0
True,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,True,"[32.8267559, 34.9876491]",1.8,392.0,15,69,13,27,1,26,,False,85.999
True,True,True,True,False,False,True,True,False,True,False,True,True,3.0,-1.0,-1.0,720.0,1380.0,780.0,1380.0,780.0,1380.0,True,"[32.8176132, 34.9891306]",0.581,448.198,3,47,4,61,2,31,מסעדת בשרים,False,78.0
True,False,True,True,True,True,True,True,False,True,True,False,True,2.0,720.0,1440.0,720.0,1440.0,720.0,1440.0,720.0,1440.0,True,"[32.818437, 34.9893057]",0.581,455.902,5,46,8,59,1,34,,False,84.0
True,False,True,True,False,False,True,True,False,True,True,False,True,2.0,720.0,1380.0,720.0,1380.0,720.0,1500.0,720.0,1440.0,True,"[32.8181318, 34.9894131]",0.581,448.198,5,46,6,61,1,30,מסעדה ים תיכונית,False,85.999
True,True,True,True,False,True,True,True,True,True,True,True,True,2.0,720.0,1440.0,720.0,1440.0,720.0,1440.0,720.0,1440.0,True,"[32.8189223, 34.9893154]",0.62,459.571,6,47,10,56,2,34,,False,92.0
False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,600.0,1320.0,600.0,1320.0,600.0,1320.0,720.0,1290.0,True,"[32.8189468, 34.9893451]",0.62,459.571,6,47,9,56,2,34,מסעדה מזרחית,False,72.025
True,True,True,False,False,False,True,True,True,True,True,False,True,2.0,660.0,1440.0,660.0,1440.0,660.0,1440.0,660.0,1440.0,True,"[32.8182477, 34.9896447]",0.584,446.384,5,44,10,62,1,30,פיצריות,True,76.0
True,False,False,False,False,False,False,True,False,True,False,False,True,2.0,480.0,1410.0,480.0,1410.0,480.0,1410.0,480.0,1410.0,True,"[32.8190876, 34.9896929]",0.584,457.113,5,46,14,64,2,31,,False,67.383
True,True,False,False,False,False,True,True,False,True,False,False,False,2.0,720.0,1380.0,720.0,1380.0,720.0,1380.0,720.0,1380.0,True,"[32.8076838, 34.9870227]",0.0,1214.0,1,59,1,45,2,24,,False,81.655
True,True,True,True,True,True,True,True,True,True,True,True,True,2.0,510.0,1380.0,510.0,1380.0,510.0,1410.0,510.0,1380.0,True,"[32.8193373, 34.9899074]",0.584,439.981,4,45,14,63,1,33,מסעדה ים תיכונית,False,88.0
True,True,True,True,True,True,True,True,False,True,True,False,True,2.0,-1.0,-1.0,720.0,1320.0,720.0,1320.0,720.0,1320.0,True,"[32.8189396, 34.9900684]",0.584,453.691,6,44,16,66,2,30,,False,86.0
True,True,False,False,False,False,False,False,False,True,False,True,False,2.0,-1.0,-1.0,660.0,1500.0,660.0,1560.0,660.0,1500.0,True,"[32.8195419, 34.9900741]",0.551,436.482,4,45,15,66,1,36,,False,90.0
True,True,True,True,True,True,True,True,True,True,True,False,True,2.0,540.0,1380.0,540.0,1380.0,540.0,1440.0,540.0,1440.0,True,"[32.8192939, 34.9901809]",0.584,453.691,5,45,15,68,1,34,,False,82.0
True,False,True,True,False,False,True,True,False,True,True,False,True,2.0,540.0,1560.0,540.0,1560.0,540.0,1560.0,540.0,1560.0,True,"[32.8195762, 34.9901618]",0.496,430.324,4,45,13,68,1,36,,False,78.0
True,False,False,False,True,False,False,True,False,True,False,False,True,1.0,-1.0,-1.0,480.0,900.0,480.0,900.0,480.0,900.0,True,"[32.8187699, 34.9904662]",0.62,459.571,7,42,13,67,3,30,פיצריות,False,94.0
True,False,True,True,True,True,True,True,True,True,True,False,True,2.0,540.0,1410.0,540.0,1410.0,540.0,1410.0,540.0,1410.0,True,"[32.8194281, 34.9903608]",0.496,443.226,4,45,14,72,2,35,,False,86.0
True,False,True,True,False,False,True,True,False,True,False,False,True,2.0,510.0,1500.0,510.0,1500.0,510.0,1500.0,510.0,1500.0,True,"[32.8195777, 34.9904452]",0.496,428.196,3,48,14,70,1,35,,False,83.83
True,False,False,True,False,False,False,False,False,False,False,False,False,2.0,720.0,1560.0,720.0,1560.0,720.0,1560.0,720.0,1560.0,True,"[32.8196298, 34.9904265]",0.496,428.196,2,48,13,70,1,35,,False,35.979
True,True,False,False,False,False,False,False,False,True,False,True,False,2.0,-1.0,-1.0,600.0,1500.0,600.0,1560.0,540.0,1560.0,True,"[32.8187743, 34.9907734]",0.62,459.571,6,41,7,73,2,30,,False,52.498
